country,year,status,country_iso,freedom_status,sub_indicator,score,sub_indicator_text,sub_index_group
China,2022,NF,CHN,Not free,a3,1,Government restrictions,Obstructions to access
China,2022,NF,CHN,Not free,a4,1,Service provider diversity,Obstructions to access
China,2022,NF,CHN,Not free,a5,0,Regulatory failure,Obstructions to access
China,2022,NF,CHN,Not free,a_obstacles_to_access,8,Obstacles to access,aggregation
China,2022,NF,CHN,Not free,b1,0,Blocked content,Limits on content
China,2022,NF,CHN,Not free,b2,0,Forced content deletion,Limits on content
China,2022,NF,CHN,Not free,b3,0,"Opaque, unacccountable procedures",Limits on content
China,2022,NF,CHN,Not free,b4,0,Self-censorship,Limits on content
China,2022,NF,CHN,Not free,b5,0,Information control and manipulation,Limits on content
China,2022,NF,CHN,Not free,b6,0,Constraints on publishing,Limits on content
China,2022,NF,CHN,Not free,b7,1,Lack diversity and reliability,Limits on content
China,2022,NF,CHN,Not free,b8,1,Constraints on communities,Limits on content
China,2022,NF,CHN,Not free,b_limits_on_content,2,Limits on content,aggregation
China,2022,NF,CHN,Not free,c1,0,Legal protections,Violation of user rights
China,2022,NF,CHN,Not free,c2,0,Criminalised online activities,Violation of user rights
China,2022,NF,CHN,Not free,c3,0,Individuals penalised,Violation of user rights
China,2022,NF,CHN,Not free,c4,0,Restricted anonymous communication,Violation of user rights
China,2022,NF,CHN,Not free,c5,0,State infringement of privacy,Violation of user rights
China,2022,NF,CHN,Not free,c6,0,Data monitoring and retention,Violation of user rights
China,2022,NF,CHN,Not free,c7,0,Extralegal intimidation,Violation of user rights
China,2022,NF,CHN,Not free,c8,0,Cyberattacks,Violation of user rights
China,2022,NF,CHN,Not free,c_violations_of_user_rights,0,Violations of user rights,aggregation
China,2022,NF,CHN,Not free,total_country_score,10,Country Score,aggregation
China,2021,NF,CHN,Not free,a1,5,Infrastructural limitations,Obstructions to access
China,2021,NF,CHN,Not free,a2,1,Internet accesibility,Obstructions to access
China,2021,NF,CHN,Not free,a3,1,Government restrictions,Obstructions to access
China,2021,NF,CHN,Not free,a4,1,Service provider diversity,Obstructions to access
China,2021,NF,CHN,Not free,a5,0,Regulatory failure,Obstructions to access
China,2021,NF,CHN,Not free,a_obstacles_to_access,8,Obstacles to access,aggregation
China,2021,NF,CHN,Not free,b1,0,Blocked content,Limits on content
China,2021,NF,CHN,Not free,b2,0,Forced content deletion,Limits on content
China,2021,NF,CHN,Not free,b3,0,"Opaque, unacccountable procedures",Limits on content
China,2021,NF,CHN,Not free,b4,0,Self-censorship,Limits on content
China,2021,NF,CHN,Not free,b5,0,Information control and manipulation,Limits on content
China,2021,NF,CHN,Not free,b6,0,Constraints on publishing,Limits on content
China,2021,NF,CHN,Not free,b7,1,Lack diversity and reliability,Limits on content
China,2021,NF,CHN,Not free,b8,1,Constraints on communities,Limits on content
China,2021,NF,CHN,Not free,b_limits_on_content,2,Limits on content,aggregation
China,2021,NF,CHN,Not free,c1,0,Legal protections,Violation of user rights
China,2021,NF,CHN,Not free,c2,0,Criminalised online activities,Violation of user rights
China,2021,NF,CHN,Not free,c3,0,Individuals penalised,Violation of user rights
China,2021,NF,CHN,Not free,c4,0,Restricted anonymous communication,Violation of user rights
China,2021,NF,CHN,Not free,c5,0,State infringement of privacy,Violation of user rights
China,2021,NF,CHN,Not free,c6,0,Data monitoring and retention,Violation of user rights
China,2021,NF,CHN,Not free,c7,0,Extralegal intimidation,Violation of user rights
China,2021,NF,CHN,Not free,c8,0,Cyberattacks,Violation of user rights
China,2021,NF,CHN,Not free,c_violations_of_user_rights,0,Violations of user rights,aggregation
China,2021,NF,CHN,Not free,total_country_score,10,Country Score,aggregation
China,2020,NF,CHN,Not free,a1,5,Infrastructural limitations,Obstructions to access
China,2020,NF,CHN,Not free,a2,1,Internet accesibility,Obstructions to access
China,2020,NF,CHN,Not free,a3,1,Government restrictions,Obstructions to access
China,2020,NF,CHN,Not free,a4,1,Service provider diversity,Obstructions to access
China,2020,NF,CHN,Not free,a5,0,Regulatory failure,Obstructions to access
China,2020,NF,CHN,Not free,a_obstacles_to_access,8,Obstacles to access,aggregation
China,2020,NF,CHN,Not free,b1,0,Blocked content,Limits on content
China,2020,NF,CHN,Not free,b2,0,Forced content deletion,Limits on content
China,2020,NF,CHN,Not free,b3,0,"Opaque, unacccountable procedures",Limits on content
China,2020,NF,CHN,Not free,b4,0,Self-censorship,Limits on content
China,2020,NF,CHN,Not free,b5,0,Information control and manipulation,Limits on content
China,2020,NF,CHN,Not free,b6,0,Constraints on publishing,Limits on content
China,2020,NF,CHN,Not free,b7,1,Lack diversity and reliability,Limits on content
China,2020,NF,CHN,Not free,b8,1,Constraints on communities,Limits on content
China,2020,NF,CHN,Not free,b_limits_on_content,2,Limits on content,aggregation
China,2020,NF,CHN,Not free,c1,0,Legal protections,Violation of user rights
China,2020,NF,CHN,Not free,c2,0,Criminalised online activities,Violation of user rights
China,2020,NF,CHN,Not free,c3,0,Individuals penalised,Violation of user rights
China,2020,NF,CHN,Not free,c4,0,Restricted anonymous communication,Violation of user rights
China,2020,NF,CHN,Not free,c5,0,State infringement of privacy,Violation of user rights
China,2020,NF,CHN,Not free,c6,0,Data monitoring and retention,Violation of user rights
China,2020,NF,CHN,Not free,c7,0,Extralegal intimidation,Violation of user rights
China,2020,NF,CHN,Not free,c8,0,Cyberattacks,Violation of user rights
China,2020,NF,CHN,Not free,c_violations_of_user_rights,0,Violations of user rights,aggregation
China,2020,NF,CHN,Not free,total_country_score,10,Country Score,aggregation
China,2019,NF,CHN,Not free,a1,5,Infrastructural limitations,Obstructions to access
China,2019,NF,CHN,Not free,a2,1,Internet accesibility,Obstructions to access
China,2019,NF,CHN,Not free,a3,1,Government restrictions,Obstructions to access
China,2019,NF,CHN,Not free,a4,1,Service provider diversity,Obstructions to access
China,2019,NF,CHN,Not free,a5,0,Regulatory failure,Obstructions to access
China,2019,NF,CHN,Not free,a_obstacles_to_access,8,Obstacles to access,aggregation
China,2019,NF,CHN,Not free,b1,0,Blocked content,Limits on content
China,2019,NF,CHN,Not free,b2,0,Forced content deletion,Limits on content
China,2019,NF,CHN,Not free,b3,0,"Opaque, unacccountable procedures",Limits on content
China,2019,NF,CHN,Not free,b4,0,Self-censorship,Limits on content
China,2019,NF,CHN,Not free,b5,0,Information control and manipulation,Limits on content
China,2019,NF,CHN,Not free,b6,0,Constraints on publishing,Limits on content
China,2019,NF,CHN,Not free,b7,1,Lack diversity and reliability,Limits on content
China,2019,NF,CHN,Not free,b8,1,Constraints on communities,Limits on content
China,2019,NF,CHN,Not free,b_limits_on_content,2,Limits on content,aggregation
China,2019,NF,CHN,Not free,c1,0,Legal protections,Violation of user rights
China,2019,NF,CHN,Not free,c2,0,Criminalised online activities,Violation of user rights
China,2019,NF,CHN,Not free,c3,0,Individuals penalised,Violation of user rights
China,2019,NF,CHN,Not free,c4,0,Restricted anonymous communication,Violation of user rights
China,2019,NF,CHN,Not free,c5,0,State infringement of privacy,Violation of user rights
China,2019,NF,CHN,Not free,c6,0,Data monitoring and retention,Violation of user rights
China,2019,NF,CHN,Not free,c7,0,Extralegal intimidation,Violation of user rights
China,2019,NF,CHN,Not free,c8,0,Cyberattacks,Violation of user rights
China,2019,NF,CHN,Not free,c_violations_of_user_rights,0,Violations of user rights,aggregation
China,2019,NF,CHN,Not free,total_country_score,10,Country Score,aggregation
China,2018,NF,CHN,Not free,a_obstacles_to_access,8,Obstacles to access,aggregation
China,2018,NF,CHN,Not free,b_limits_on_content,4,Limits on content,aggregation
China,2018,NF,CHN,Not free,c_violations_of_user_rights,0,Violations of user rights,aggregation
China,2018,NF,CHN,Not free,total_country_score,12,Country Score,aggregation
China,2017,NF,CHN,Not free,a_obstacles_to_access,8,Obstacles to access,aggregation
China,2017,NF,CHN,Not free,b_limits_on_content,5,Limits on content,aggregation
China,2017,NF,CHN,Not free,c_violations_of_user_rights,0,Violations of user rights,aggregation
China,2017,NF,CHN,Not free,total_country_score,13,Country Score,aggregation
China,2016,NF,CHN,Not free,a_obstacles_to_access,7,Obstacles to access,aggregation
China,2016,NF,CHN,Not free,b_limits_on_content,5,Limits on content,aggregation
China,2016,NF,CHN,Not free,c_violations_of_user_rights,0,Violations of user rights,aggregation
China,2016,NF,CHN,Not free,total_country_score,12,Country Score,aggregation
China,2015,NF,CHN,Not free,a_obstacles_to_access,7,Obstacles to access,aggregation
China,2015,NF,CHN,Not free,b_limits_on_content,5,Limits on content,aggregation
China,2015,NF,CHN,Not free,c_violations_of_user_rights,0,Violations of user rights,aggregation
China,2015,NF,CHN,Not free,total_country_score,12,Country Score,aggregation
China,2014,NF,CHN,Not free,a_obstacles_to_access,6,Obstacles to access,aggregation
China,2014,NF,CHN,Not free,b_limits_on_content,6,Limits on content,aggregation
China,2014,NF,CHN,Not free,c_violations_of_user_rights,1,Violations of user rights,aggregation
China,2014,NF,CHN,Not free,total_country_score,13,Country Score,aggregation
China,2013,NF,CHN,Not free,a_obstacles_to_access,6,Obstacles to access,aggregation
China,2013,NF,CHN,Not free,b_limits_on_content,6,Limits on content,aggregation
China,2013,NF,CHN,Not free,c_violations_of_user_rights,2,Violations of user rights,aggregation
China,2013,NF,CHN,Not free,total_country_score,14,Country Score,aggregation
China,2012,NF,CHN,Not free,a_obstacles_to_access,7,Obstacles to access,aggregation
China,2012,NF,CHN,Not free,b_limits_on_content,6,Limits on content,aggregation
China,2012,NF,CHN,Not free,c_violations_of_user_rights,2,Violations of user rights,aggregation
China,2012,NF,CHN,Not free,total_country_score,15,Country Score,aggregation
China,2011,NF,CHN,Not free,a_obstacles_to_access,6,Obstacles to access,aggregation
China,2011,NF,CHN,Not free,b_limits_on_content,7,Limits on content,aggregation
China,2011,NF,CHN,Not free,c_violations_of_user_rights,4,Violations of user rights,aggregation
China,2011,NF,CHN,Not free,total_country_score,17,Country Score,aggregation
India,2023,PF,IND,Partly free,a1,3,Infrastructural limitations,Obstructions to access
India,2023,PF,IND,Partly free,a2,2,Internet accesibility,Obstructions to access
India,2023,PF,IND,Partly free,a3,2,Government restrictions,Obstructions to access
India,2023,PF,IND,Partly free,a4,4,Service provider diversity,Obstructions to access
India,2023,PF,IND,Partly free,a5,2,Regulatory failure,Obstructions to access
India,2023,PF,IND,Partly free,a_obstacles_to_access,13,Obstacles to access,aggregation
India,2023,PF,IND,Partly free,b1,3,Blocked content,Limits on content
India,2023,PF,IND,Partly free,b2,1,Forced content deletion,Limits on content
India,2023,PF,IND,Partly free,b3,2,"Opaque, unacccountable procedures",Limits on content
India,2023,PF,IND,Partly free,b4,3,Self-censorship,Limits on content
India,2023,PF,IND,Partly free,b5,2,Information control and manipulation,Limits on content
India,2023,PF,IND,Partly free,b6,2,Constraints on publishing,Limits on content
India,2023,PF,IND,Partly free,b7,3,Lack diversity and reliability,Limits on content
India,2023,PF,IND,Partly free,b8,4,Constraints on communities,Limits on content
India,2023,PF,IND,Partly free,b_limits_on_content,20,Limits on content,aggregation
India,2023,PF,IND,Partly free,c1,4,Legal protections,Violation of user rights
India,2023,PF,IND,Partly free,c2,2,Criminalised online activities,Violation of user rights
India,2023,PF,IND,Partly free,c3,2,Individuals penalised,Violation of user rights
India,2023,PF,IND,Partly free,c4,2,Restricted anonymous communication,Violation of user rights
India,2023,PF,IND,Partly free,c5,1,State infringement of privacy,Violation of user rights
India,2023,PF,IND,Partly free,c6,2,Data monitoring and retention,Violation of user rights
India,2023,PF,IND,Partly free,c7,2,Extralegal intimidation,Violation of user rights
India,2023,PF,IND,Partly free,c8,2,Cyberattacks,Violation of user rights
India,2023,PF,IND,Partly free,c_violations_of_user_rights,17,Violations of user rights,aggregation
India,2023,PF,IND,Partly free,total_country_score,50,Country Score,aggregation
India,2022,PF,IND,Partly free,a1,3,Infrastructural limitations,Obstructions to access
India,2022,PF,IND,Partly free,a2,2,Internet accesibility,Obstructions to access
India,2022,PF,IND,Partly free,a3,2,Government restrictions,Obstructions to access
India,2022,PF,IND,Partly free,a4,4,Service provider diversity,Obstructions to access
India,2022,PF,IND,Partly free,a5,2,Regulatory failure,Obstructions to access
India,2022,PF,IND,Partly free,a_obstacles_to_access,13,Obstacles to access,aggregation
India,2022,PF,IND,Partly free,b1,3,Blocked content,Limits on content
India,2022,PF,IND,Partly free,b2,2,Forced content deletion,Limits on content
India,2022,PF,IND,Partly free,b3,2,"Opaque, unacccountable procedures",Limits on content
India,2022,PF,IND,Partly free,b4,3,Self-censorship,Limits on content
India,2022,PF,IND,Partly free,b5,2,Information control and manipulation,Limits on content
India,2022,PF,IND,Partly free,b6,2,Constraints on publishing,Limits on content
India,2022,PF,IND,Partly free,b7,3,Lack diversity and reliability,Limits on content
India,2022,PF,IND,Partly free,b8,4,Constraints on communities,Limits on content
India,2022,PF,IND,Partly free,b_limits_on_content,21,Limits on content,aggregation
India,2022,PF,IND,Partly free,c1,4,Legal protections,Violation of user rights
India,2022,PF,IND,Partly free,c2,2,Criminalised online activities,Violation of user rights
India,2022,PF,IND,Partly free,c3,2,Individuals penalised,Violation of user rights
India,2022,PF,IND,Partly free,c4,2,Restricted anonymous communication,Violation of user rights
India,2022,PF,IND,Partly free,c5,1,State infringement of privacy,Violation of user rights
India,2022,PF,IND,Partly free,c6,2,Data monitoring and retention,Violation of user rights
India,2022,PF,IND,Partly free,c7,2,Extralegal intimidation,Violation of user rights
India,2022,PF,IND,Partly free,c8,2,Cyberattacks,Violation of user rights
India,2022,PF,IND,Partly free,c_violations_of_user_rights,17,Violations of user rights,aggregation
India,2022,PF,IND,Partly free,total_country_score,51,Country Score,aggregation
India,2021,PF,IND,Partly free,a1,3,Infrastructural limitations,Obstructions to access
India,2021,PF,IND,Partly free,a2,1,Internet accesibility,Obstructions to access
India,2021,PF,IND,Partly free,a3,1,Government restrictions,Obstructions to access
India,2021,PF,IND,Partly free,a4,4,Service provider diversity,Obstructions to access
India,2021,PF,IND,Partly free,a5,2,Regulatory failure,Obstructions to access
India,2021,PF,IND,Partly free,a_obstacles_to_access,11,Obstacles to access,aggregation
India,2021,PF,IND,Partly free,b1,3,Blocked content,Limits on content
India,2021,PF,IND,Partly free,b2,2,Forced content deletion,Limits on content
India,2021,PF,IND,Partly free,b3,2,"Opaque, unacccountable procedures",Limits on content
India,2021,PF,IND,Partly free,b4,3,Self-censorship,Limits on content
India,2021,PF,IND,Partly free,b5,2,Information control and manipulation,Limits on content
India,2021,PF,IND,Partly free,b6,2,Constraints on publishing,Limits on content
India,2021,PF,IND,Partly free,b7,3,Lack diversity and reliability,Limits on content
India,2021,PF,IND,Partly free,b8,4,Constraints on communities,Limits on content
India,2021,PF,IND,Partly free,b_limits_on_content,21,Limits on content,aggregation
India,2021,PF,IND,Partly free,c1,4,Legal protections,Violation of user rights
India,2021,PF,IND,Partly free,c2,2,Criminalised online activities,Violation of user rights
India,2021,PF,IND,Partly free,c3,2,Individuals penalised,Violation of user rights
India,2021,PF,IND,Partly free,c4,2,Restricted anonymous communication,Violation of user rights
India,2021,PF,IND,Partly free,c5,1,State infringement of privacy,Violation of user rights
India,2021,PF,IND,Partly free,c6,2,Data monitoring and retention,Violation of user rights
India,2021,PF,IND,Partly free,c7,2,Extralegal intimidation,Violation of user rights
India,2021,PF,IND,Partly free,c8,2,Cyberattacks,Violation of user rights
India,2021,PF,IND,Partly free,c_violations_of_user_rights,17,Violations of user rights,aggregation
