id,reference_code,date,location,district,divisional_secretariat,brief_of_incident,key_perpetrators,perpetrators_religious_affiliation,police_action,government_officials_action,legality_of_place_of_worship,x15,type_of_incident,primary_target
40,94/Jun/E10,1994-06-22T00:00:00Z,"Wewalduwa, Kelaniya",Gampaha,NA,"Refer to 94/Jun/E9. At the monk’s request Pastors Lanka Karunanayake and David Ratnam had gone to the temple with the police. Approximately 250 gathered and workers were asked to leave within one hour and asked to stop all ministry. A document agreeing to leave in one months time was signed under duress, and the temple undertook to sell the house belonging to the church.",Religious institution or clergy,Buddhist,Present and inactive,Absent/unknown,N/A,NA,Threats,Institutions
40,94/Jun/E10,1994-06-22T00:00:00Z,"Wewalduwa, Kelaniya",Gampaha,NA,"Refer to 94/Jun/E9. At the monk’s request Pastors Lanka Karunanayake and David Ratnam had gone to the temple with the police. Approximately 250 gathered and workers were asked to leave within one hour and asked to stop all ministry. A document agreeing to leave in one months time was signed under duress, and the temple undertook to sell the house belonging to the church.",Religious institution or clergy,Buddhist,Present and inactive,Absent/unknown,N/A,NA,Threats,Clergy
40,94/Jun/E10,1994-06-22T00:00:00Z,"Wewalduwa, Kelaniya",Gampaha,NA,"Refer to 94/Jun/E9. At the monk’s request Pastors Lanka Karunanayake and David Ratnam had gone to the temple with the police. Approximately 250 gathered and workers were asked to leave within one hour and asked to stop all ministry. A document agreeing to leave in one months time was signed under duress, and the temple undertook to sell the house belonging to the church.",Religious institution or clergy,Buddhist,Present and inactive,Absent/unknown,N/A,NA, intimidation or coercion,Place of worship
40,94/Jun/E10,1994-06-22T00:00:00Z,"Wewalduwa, Kelaniya",Gampaha,NA,"Refer to 94/Jun/E9. At the monk’s request Pastors Lanka Karunanayake and David Ratnam had gone to the temple with the police. Approximately 250 gathered and workers were asked to leave within one hour and asked to stop all ministry. A document agreeing to leave in one months time was signed under duress, and the temple undertook to sell the house belonging to the church.",Religious institution or clergy,Buddhist,Present and inactive,Absent/unknown,N/A,NA, intimidation or coercion,Institutions
40,94/Jun/E10,1994-06-22T00:00:00Z,"Wewalduwa, Kelaniya",Gampaha,NA,"Refer to 94/Jun/E9. At the monk’s request Pastors Lanka Karunanayake and David Ratnam had gone to the temple with the police. Approximately 250 gathered and workers were asked to leave within one hour and asked to stop all ministry. A document agreeing to leave in one months time was signed under duress, and the temple undertook to sell the house belonging to the church.",Religious institution or clergy,Buddhist,Present and inactive,Absent/unknown,N/A,NA, intimidation or coercion,Clergy
41,94/Jun/E11,1994-06-23T00:00:00Z,AOG Teldeniya,Kandy,NA,The Assemblies of God reported that a Buddha Statue was forcefully placed in their church premises  on 23rd morning. The church workers had taken the statue into the church building for safekeeping until the owner could be found. Later about 20 villagers along with a Lankadeepa Reporter had come in by force and taken photographs - expecting it to have been damaged. The statue was handed to the police who undertook to find the owner.,Unaffiliated or unidentified individual or group,Unknown or unverifiable,Intervene after the event,Absent/unknown,N/A,NA,Hate Speech/Campaign,Place of worship
42,94/Jun/E12,1994-06-26T00:00:00Z,"Wewalduwa, Kelaniya",Gampaha,NA,Pastor Lanaka Tilaka was assaulted,Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Physical violence,Institutions
42,94/Jun/E12,1994-06-26T00:00:00Z,"Wewalduwa, Kelaniya",Gampaha,NA,Pastor Lanaka Tilaka was assaulted,Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Physical violence,Clergy
42,94/Jun/E12,1994-06-26T00:00:00Z,"Wewalduwa, Kelaniya",Gampaha,NA,Pastor Lanaka Tilaka was assaulted,Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Physical violence,Officials
43,94/Jul/E1,1994-07-01T00:00:00Z,"The Pentecostal Assemblies Church, Kelaniya",Gampaha,NA,Refer to 94/Jun/E12 The Pentecostal Assemblies Church was burned down.,Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Property Damage,Place of worship
44,94/Jul/E2,1994-07-02T00:00:00Z,Mawaramandiya,Gampaha,NA,An independent Christian Worker was threatened,Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Threats,Individual/s
44,94/Jul/E2,1994-07-02T00:00:00Z,Mawaramandiya,Gampaha,NA,An independent Christian Worker was threatened,Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA, intimidation or coercion,Individual/s
45,94/Aug/E1,1994-08-01T00:00:00Z,AOG                                              Madampe,Puttalam,NA,The Assembly of God Church attacked.,Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Property Damage,Place of worship
46,94/Aug/E2,1994-08-02T00:00:00Z,Kehelbaddawa,Gampaha,NA,An independent worker was threatened and harassed. He was told to stop meetings in the area,Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Threats,Individual/s
46,94/Aug/E2,1994-08-02T00:00:00Z,Kehelbaddawa,Gampaha,NA,An independent worker was threatened and harassed. He was told to stop meetings in the area,Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA, intimidation or coercion,Individual/s
47,94/Aug/E3,1994-08-03T00:00:00Z,Hokandara,Colombo,NA,Pastor Roshan Wickramasinghe was threatened by Buddhist monks and asked to leave within 3 months,Religious institution or clergy,Buddhist,Absent/unknown,Absent/unknown,N/A,NA,Threats,Institutions
47,94/Aug/E3,1994-08-03T00:00:00Z,Hokandara,Colombo,NA,Pastor Roshan Wickramasinghe was threatened by Buddhist monks and asked to leave within 3 months,Religious institution or clergy,Buddhist,Absent/unknown,Absent/unknown,N/A,NA,Threats,Clergy
47,94/Aug/E3,1994-08-03T00:00:00Z,Hokandara,Colombo,NA,Pastor Roshan Wickramasinghe was threatened by Buddhist monks and asked to leave within 3 months,Religious institution or clergy,Buddhist,Absent/unknown,Absent/unknown,N/A,NA,Threats,Officials
47,94/Aug/E3,1994-08-03T00:00:00Z,Hokandara,Colombo,NA,Pastor Roshan Wickramasinghe was threatened by Buddhist monks and asked to leave within 3 months,Religious institution or clergy,Buddhist,Absent/unknown,Absent/unknown,N/A,NA, intimidation or coercion,Institutions
47,94/Aug/E3,1994-08-03T00:00:00Z,Hokandara,Colombo,NA,Pastor Roshan Wickramasinghe was threatened by Buddhist monks and asked to leave within 3 months,Religious institution or clergy,Buddhist,Absent/unknown,Absent/unknown,N/A,NA, intimidation or coercion,Clergy
47,94/Aug/E3,1994-08-03T00:00:00Z,Hokandara,Colombo,NA,Pastor Roshan Wickramasinghe was threatened by Buddhist monks and asked to leave within 3 months,Religious institution or clergy,Buddhist,Absent/unknown,Absent/unknown,N/A,NA, intimidation or coercion,Officials
48,94/Oct/E1,1994-10-01T00:00:00Z,Kehelbeddawa,Gampaha,NA,An Independent Christian Worker was forced to stop his meetings due to threats.,Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Threats,Individual/s
48,94/Oct/E1,1994-10-01T00:00:00Z,Kehelbeddawa,Gampaha,NA,An Independent Christian Worker was forced to stop his meetings due to threats.,Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA, intimidation or coercion,Individual/s
49,94/Oct/E2,1994-10-02T00:00:00Z,The Apostolic Church             Kadawatha,Gampaha,NA,The Apostolic Church Pastor was threatened.,Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Threats,Institutions
49,94/Oct/E2,1994-10-02T00:00:00Z,The Apostolic Church             Kadawatha,Gampaha,NA,The Apostolic Church Pastor was threatened.,Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Threats,Clergy
49,94/Oct/E2,1994-10-02T00:00:00Z,The Apostolic Church             Kadawatha,Gampaha,NA,The Apostolic Church Pastor was threatened.,Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Threats,Officials
49,94/Oct/E2,1994-10-02T00:00:00Z,The Apostolic Church             Kadawatha,Gampaha,NA,The Apostolic Church Pastor was threatened.,Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA, intimidation or coercion,Institutions
49,94/Oct/E2,1994-10-02T00:00:00Z,The Apostolic Church             Kadawatha,Gampaha,NA,The Apostolic Church Pastor was threatened.,Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA, intimidation or coercion,Clergy
49,94/Oct/E2,1994-10-02T00:00:00Z,The Apostolic Church             Kadawatha,Gampaha,NA,The Apostolic Church Pastor was threatened.,Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA, intimidation or coercion,Officials
50,94/Nov/E1,1994-11-01T00:00:00Z,AOG Kuliyapitiya,Kurunegala,NA,Approval obtained by the Assembly of God to construct a Prayer Centre suspended by the local authority on the basis of a spurious circular issued by the Ministry of Cultural Affairs.,Institution or public servant,Unknown or unverifiable,Absent/unknown,Actively or tacitly involved,N/A,NA,Discriminatory practice or action,Place of worship
51,94/Nov/E2,1994-11-02T00:00:00Z,Gurudeniya,Kandy,NA,A bomb placed in Church building failed to explode.,Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Threats,Place of worship
51,94/Nov/E2,1994-11-02T00:00:00Z,Gurudeniya,Kandy,NA,A bomb placed in Church building failed to explode.,Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA, intimidation or coercion,Place of worship
52,94/Dec/E1,1994-12-01T00:00:00Z,Margaya Ingiriya,Kalutara,NA,A group of villagers incited by the local ‘Jayagrahanaya’ branch had visited a Margaya Worker and threatened him with death if he does not leave the area.,Political/social movement or politician,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Threats,Individual/s
52,94/Dec/E1,1994-12-01T00:00:00Z,Margaya Ingiriya,Kalutara,NA,A group of villagers incited by the local ‘Jayagrahanaya’ branch had visited a Margaya Worker and threatened him with death if he does not leave the area.,Political/social movement or politician,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA, intimidation or coercion,Individual/s
53,94/Dec/E2,1994-12-02T00:00:00Z,Panadura,Kalutara,NA,"A mob of about 100 people visited an independent worker, threatening him with death if he does not leave the area.",Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Threats,Individual/s
53,94/Dec/E2,1994-12-02T00:00:00Z,Panadura,Kalutara,NA,"A mob of about 100 people visited an independent worker, threatening him with death if he does not leave the area.",Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA, intimidation or coercion,Individual/s
54,94/Dec/E3,1994-12-03T00:00:00Z,Padalangala,Hambantota,NA,Believers were threatened with physical harm if they do not give up their faith.,Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Threats,Individual/s
54,94/Dec/E3,1994-12-03T00:00:00Z,Padalangala,Hambantota,NA,Believers were threatened with physical harm if they do not give up their faith.,Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA, intimidation or coercion,Individual/s
55,94/Dec/E4,1994-12-04T00:00:00Z,AOG Galewela,Matale,NA,The Assembly of God meeting was disrupted by a mob led by a leader of the Jayagrahanaya movement in the area. He was told under threat to stop all his meetings.(date not mentioned),Political/social movement or politician,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Threats,Place of worship
55,94/Dec/E4,1994-12-04T00:00:00Z,AOG Galewela,Matale,NA,The Assembly of God meeting was disrupted by a mob led by a leader of the Jayagrahanaya movement in the area. He was told under threat to stop all his meetings.(date not mentioned),Political/social movement or politician,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA, intimidation or coercion,Place of worship
56,94/Dec/E5,1994-12-05T00:00:00Z,Pettah,Colombo,NA,Leaflets were distributed calling Buddhists to rise and protect Buddhism from anti-Buddhist activists,Unaffiliated or unidentified individual or group,Buddhist,Absent/unknown,Absent/unknown,N/A,NA,Hate Speech/Campaign,Wider community
57,94/Dec/E6,1994-12-06T00:00:00Z,Katukitula,Nuwara Eliya,NA,An Independent Christian worker’s house was stoned and he was told to leave the area.,Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Property Damage,Individual/s
57,94/Dec/E6,1994-12-06T00:00:00Z,Katukitula,Nuwara Eliya,NA,An Independent Christian worker’s house was stoned and he was told to leave the area.,Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Threats,Individual/s
57,94/Dec/E6,1994-12-06T00:00:00Z,Katukitula,Nuwara Eliya,NA,An Independent Christian worker’s house was stoned and he was told to leave the area.,Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA, intimidation or coercion,Individual/s
58,94/Dec/E7,1994-12-07T00:00:00Z,Godakawela,Colombo,NA,A mob of about 250 people led by a monk had visited the home of a believer and threatened him. Two false complaints had been lodged against him at the Police Station,"Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Absent/unknown,Absent/unknown,N/A,NA,Hate Speech/Campaign,Individual/s
