country,iso3,year,region,rank,standard_error,number_of_sources,lower_ci,upper_ci,index,value
Cambodia,KHM,2016,AP,156,2.82,8,16,26,Economist Intelligence Unit Country Ratings,19
Cambodia,KHM,2016,AP,156,2.82,8,16,26,Global Insights Country Risk Ratings,22
Cambodia,KHM,2016,AP,156,2.82,8,16,26,PERC Asia Risk Guide,37
Cambodia,KHM,2016,AP,156,2.82,8,16,26,Varieties of Democracy Project,17
Cambodia,KHM,2016,AP,156,2.82,8,16,26,World Bank CPIA,13
Cambodia,KHM,2016,AP,156,2.82,8,16,26,World Economic Forum EOS,28
Cambodia,KHM,2016,AP,156,2.82,8,16,26,World Justice Project Rule of Law Index,15
Cambodia,KHM,2016,AP,156,2.82,8,16,26,CPI score,21
Cambodia,KHM,2015,AP,150,3.869999885559082,7,15,27,Bertelsmann Foundation Transformation Index,15
Cambodia,KHM,2015,AP,150,3.869999885559082,7,15,27,Economist Intelligence Unit Country Ratings,21
Cambodia,KHM,2015,AP,150,3.869999885559082,7,15,27,Global Insights Country Risk Ratings,22
Cambodia,KHM,2015,AP,150,3.869999885559082,7,15,27,PERC Asia Risk Guide,35
Cambodia,KHM,2015,AP,150,3.869999885559082,7,15,27,World Bank CPIA,12
Cambodia,KHM,2015,AP,150,3.869999885559082,7,15,27,World Economic Forum EOS,35
Cambodia,KHM,2015,AP,150,3.869999885559082,7,15,27,World Justice Project Rule of Law Index,10
Cambodia,KHM,2015,AP,150,3.869999885559082,7,15,27,CPI score,21
Cambodia,KHM,2014,AP,156,2.25,7,17,25,Bertelsmann Foundation Transformation Index,15
Cambodia,KHM,2014,AP,156,2.25,7,17,25,Economist Intelligence Unit Country Ratings,21
Cambodia,KHM,2014,AP,156,2.25,7,17,25,Global Insights Country Risk Ratings,22
Cambodia,KHM,2014,AP,156,2.25,7,17,25,PERC Asia Risk Guide,26
Cambodia,KHM,2014,AP,156,2.25,7,17,25,World Bank CPIA,12
Cambodia,KHM,2014,AP,156,2.25,7,17,25,World Economic Forum EOS,27
Cambodia,KHM,2014,AP,156,2.25,7,17,25,World Justice Project Rule of Law Index,25
Cambodia,KHM,2014,AP,156,2.25,7,17,25,CPI score,21
Cambodia,KHM,2013,AP,160,3,7,15,25,Bertelsmann Foundation Transformation Index,15
Cambodia,KHM,2013,AP,160,3,7,15,25,Economist Intelligence Unit Country Ratings,21
Cambodia,KHM,2013,AP,160,3,7,15,25,Global Insights Country Risk Ratings,11
Cambodia,KHM,2013,AP,160,3,7,15,25,PERC Asia Risk Guide,30
Cambodia,KHM,2013,AP,160,3,7,15,25,World Bank CPIA,12
Cambodia,KHM,2013,AP,160,3,7,15,25,World Economic Forum EOS,29
Cambodia,KHM,2013,AP,160,3,7,15,25,World Justice Project Rule of Law Index,23
Cambodia,KHM,2013,AP,160,3,7,15,25,CPI score,20
Cambodia,KHM,2012,AP,157,3.1,7,17,27,Bertelsmann Foundation Transformation Index,15
Cambodia,KHM,2012,AP,157,3.1,7,17,27,Economist Intelligence Unit Country Ratings,21
Cambodia,KHM,2012,AP,157,3.1,7,17,27,Global Insights Country Risk Ratings,22
Cambodia,KHM,2012,AP,157,3.1,7,17,27,PERC Asia Risk Guide,25
Cambodia,KHM,2012,AP,157,3.1,7,17,27,World Bank CPIA,12
Cambodia,KHM,2012,AP,157,3.1,7,17,27,World Economic Forum EOS,37
Cambodia,KHM,2012,AP,157,3.1,7,17,27,World Justice Project Rule of Law Index,23
Cambodia,KHM,2012,AP,157,3.1,7,17,27,CPI score,22
China,CHN,2023,AP,76,1.644832,8,39.30247,44.69753,Bertelsmann Foundation Transformation Index,40.82453
China,CHN,2023,AP,76,1.644832,8,39.30247,44.69753,Economist Intelligence Unit Country Ratings,37.26319
China,CHN,2023,AP,76,1.644832,8,39.30247,44.69753,Global Insights Country Risk Ratings,46.73721
China,CHN,2023,AP,76,1.644832,8,39.30247,44.69753,IMD World Competitiveness Yearbook,53.46412
China,CHN,2023,AP,76,1.644832,8,39.30247,44.69753,PERC Asia Risk Guide,37.87077
China,CHN,2023,AP,76,1.644832,8,39.30247,44.69753,PRS International Country Risk Guide,32.41864
China,CHN,2023,AP,76,1.644832,8,39.30247,44.69753,Varieties of Democracy Project,49.95531
China,CHN,2023,AP,76,1.644832,8,39.30247,44.69753,World Justice Project Rule of Law Index,38.27563
China,CHN,2023,AP,76,1.644832,8,39.30247,44.69753,CPI score,42
China,CHN,2022,AP,65,1.811471,9,42.02919,47.97081,Bertelsmann Foundation Transformation Index,41
China,CHN,2022,AP,65,1.811471,9,42.02919,47.97081,Economist Intelligence Unit Country Ratings,37
China,CHN,2022,AP,65,1.811471,9,42.02919,47.97081,Global Insights Country Risk Ratings,47
China,CHN,2022,AP,65,1.811471,9,42.02919,47.97081,IMD World Competitiveness Yearbook,58
China,CHN,2022,AP,65,1.811471,9,42.02919,47.97081,PERC Asia Risk Guide,38
China,CHN,2022,AP,65,1.811471,9,42.02919,47.97081,PRS International Country Risk Guide,32
China,CHN,2022,AP,65,1.811471,9,42.02919,47.97081,Varieties of Democracy Project,49
China,CHN,2022,AP,65,1.811471,9,42.02919,47.97081,World Economic Forum EOS,59
China,CHN,2022,AP,65,1.811471,9,42.02919,47.97081,World Justice Project Rule of Law Index,39
China,CHN,2022,AP,65,1.811471,9,42.02919,47.97081,CPI score,45
China,CHN,2021,AP,66,1.768843,9,42.09025,47.90975,Bertelsmann Foundation Transformation Index,40.82453
China,CHN,2021,AP,66,1.768843,9,42.09025,47.90975,Economist Intelligence Unit Country Ratings,37.26319
China,CHN,2021,AP,66,1.768843,9,42.09025,47.90975,Global Insights Country Risk Ratings,46.73721
China,CHN,2021,AP,66,1.768843,9,42.09025,47.90975,IMD World Competitiveness Yearbook,57.31618
China,CHN,2021,AP,66,1.768843,9,42.09025,47.90975,PERC Asia Risk Guide,40.22626
China,CHN,2021,AP,66,1.768843,9,42.09025,47.90975,PRS International Country Risk Guide,32.41864
China,CHN,2021,AP,66,1.768843,9,42.09025,47.90975,Varieties of Democracy Project,51.40212
China,CHN,2021,AP,66,1.768843,9,42.09025,47.90975,World Economic Forum EOS,58.70802
China,CHN,2021,AP,66,1.768843,9,42.09025,47.90975,World Justice Project Rule of Law Index,39.17391
China,CHN,2021,AP,66,1.768843,9,42.09025,47.90975,CPI score,45
China,CHN,2020,AP,78,1.630193,8,39.32648,44.67352,Bertelsmann Foundation Transformation Index,41
China,CHN,2020,AP,78,1.630193,8,39.32648,44.67352,Economist Intelligence Unit Country Ratings,37
China,CHN,2020,AP,78,1.630193,8,39.32648,44.67352,Global Insights Country Risk Ratings,47
China,CHN,2020,AP,78,1.630193,8,39.32648,44.67352,IMD World Competitiveness Yearbook,55
China,CHN,2020,AP,78,1.630193,8,39.32648,44.67352,PERC Asia Risk Guide,38
China,CHN,2020,AP,78,1.630193,8,39.32648,44.67352,PRS International Country Risk Guide,32
China,CHN,2020,AP,78,1.630193,8,39.32648,44.67352,Varieties of Democracy Project,46
China,CHN,2020,AP,78,1.630193,8,39.32648,44.67352,World Justice Project Rule of Law Index,39
China,CHN,2020,AP,78,1.630193,8,39.32648,44.67352,CPI score,42
China,CHN,2019,AP,80,2.100923,8,37.55449,44.44551,Bertelsmann Foundation Transformation Index,41
China,CHN,2019,AP,80,2.100923,8,37.55449,44.44551,Economist Intelligence Unit Country Ratings,37
China,CHN,2019,AP,80,2.100923,8,37.55449,44.44551,Global Insights Country Risk Ratings,47
China,CHN,2019,AP,80,2.100923,8,37.55449,44.44551,IMD World Competitiveness Yearbook,51
China,CHN,2019,AP,80,2.100923,8,37.55449,44.44551,PERC Asia Risk Guide,36
China,CHN,2019,AP,80,2.100923,8,37.55449,44.44551,PRS International Country Risk Guide,32
China,CHN,2019,AP,80,2.100923,8,37.55449,44.44551,Varieties of Democracy Project,40
China,CHN,2019,AP,80,2.100923,8,37.55449,44.44551,World Justice Project Rule of Law Index,41
China,CHN,2019,AP,80,2.100923,8,37.55449,44.44551,CPI score,41
China,CHN,2018,AP,87,2.02,8,36,42,Bertelsmann Foundation Transformation Index,37
China,CHN,2018,AP,87,2.02,8,36,42,Economist Intelligence Unit Country Ratings,37
China,CHN,2018,AP,87,2.02,8,36,42,Global Insights Country Risk Ratings,47
China,CHN,2018,AP,87,2.02,8,36,42,IMD World Competitiveness Yearbook,49
China,CHN,2018,AP,87,2.02,8,36,42,PERC Asia Risk Guide,38
China,CHN,2018,AP,87,2.02,8,36,42,PRS International Country Risk Guide,32
China,CHN,2018,AP,87,2.02,8,36,42,Varieties of Democracy Project,35
China,CHN,2018,AP,87,2.02,8,36,42,World Justice Project Rule of Law Index,39
China,CHN,2018,AP,87,2.02,8,36,42,CPI score,39
China,CHN,2017,AP,77,1.96,9,38,44,Bertelsmann Foundation Transformation Index,37
China,CHN,2017,AP,77,1.96,9,38,44,Economist Intelligence Unit Country Ratings,37
China,CHN,2017,AP,77,1.96,9,38,44,Global Insights Country Risk Ratings,47
China,CHN,2017,AP,77,1.96,9,38,44,IMD World Competitiveness Yearbook,44
China,CHN,2017,AP,77,1.96,9,38,44,PERC Asia Risk Guide,43
China,CHN,2017,AP,77,1.96,9,38,44,PRS International Country Risk Guide,32
China,CHN,2017,AP,77,1.96,9,38,44,Varieties of Democracy Project,40
China,CHN,2017,AP,77,1.96,9,38,44,World Economic Forum EOS,52
China,CHN,2017,AP,77,1.96,9,38,44,World Justice Project Rule of Law Index,39
China,CHN,2017,AP,77,1.96,9,38,44,CPI score,41
China,CHN,2016,AP,79,2.39,8,37,44,Bertelsmann Foundation Transformation Index,36
China,CHN,2016,AP,79,2.39,8,37,44,Economist Intelligence Unit Country Ratings,37
China,CHN,2016,AP,79,2.39,8,37,44,Global Insights Country Risk Ratings,47
China,CHN,2016,AP,79,2.39,8,37,44,IMD World Competitiveness Yearbook,42
China,CHN,2016,AP,79,2.39,8,37,44,PERC Asia Risk Guide,39
China,CHN,2016,AP,79,2.39,8,37,44,PRS International Country Risk Guide,32
China,CHN,2016,AP,79,2.39,8,37,44,World Economic Forum EOS,53
China,CHN,2016,AP,79,2.39,8,37,44,World Justice Project Rule of Law Index,37
China,CHN,2016,AP,79,2.39,8,37,44,CPI score,40
China,CHN,2015,AP,83,2.3399999141693115,8,33,41,Bertelsmann Foundation Transformation Index,36
China,CHN,2015,AP,83,2.3399999141693115,8,33,41,Economist Intelligence Unit Country Ratings,38
China,CHN,2015,AP,83,2.3399999141693115,8,33,41,Global Insights Country Risk Ratings,32
China,CHN,2015,AP,83,2.3399999141693115,8,33,41,IMD World Competitiveness Yearbook,39
China,CHN,2015,AP,83,2.3399999141693115,8,33,41,PERC Asia Risk Guide,41
China,CHN,2015,AP,83,2.3399999141693115,8,33,41,PRS International Country Risk Guide,31
China,CHN,2015,AP,83,2.3399999141693115,8,33,41,World Economic Forum EOS,49
China,CHN,2015,AP,83,2.3399999141693115,8,33,41,World Justice Project Rule of Law Index,28
China,CHN,2015,AP,83,2.3399999141693115,8,33,41,CPI score,37
China,CHN,2014,AP,100,2.1700000762939453,8,32,40,Bertelsmann Foundation Transformation Index,28
China,CHN,2014,AP,100,2.1700000762939453,8,32,40,Economist Intelligence Unit Country Ratings,38
China,CHN,2014,AP,100,2.1700000762939453,8,32,40,Global Insights Country Risk Ratings,32
China,CHN,2014,AP,100,2.1700000762939453,8,32,40,IMD World Competitiveness Yearbook,36
China,CHN,2014,AP,100,2.1700000762939453,8,32,40,PERC Asia Risk Guide,37
China,CHN,2014,AP,100,2.1700000762939453,8,32,40,PRS International Country Risk Guide,31
China,CHN,2014,AP,100,2.1700000762939453,8,32,40,World Economic Forum EOS,47
China,CHN,2014,AP,100,2.1700000762939453,8,32,40,World Justice Project Rule of Law Index,41
China,CHN,2014,AP,100,2.1700000762939453,8,32,40,CPI score,36
China,CHN,2013,AP,80,2.9,9,35,45,Bertelsmann Foundation Transformation Index,28
China,CHN,2013,AP,80,2.9,9,35,45,Economist Intelligence Unit Country Ratings,38
China,CHN,2013,AP,80,2.9,9,35,45,Global Insights Country Risk Ratings,42
China,CHN,2013,AP,80,2.9,9,35,45,IMD World Competitiveness Yearbook,34
China,CHN,2013,AP,80,2.9,9,35,45,PERC Asia Risk Guide,35
China,CHN,2013,AP,80,2.9,9,35,45,PRS International Country Risk Guide,31
China,CHN,2013,AP,80,2.9,9,35,45,World Economic Forum EOS,49
China,CHN,2013,AP,80,2.9,9,35,45,World Justice Project Rule of Law Index,45
China,CHN,2013,AP,80,2.9,9,35,45,CPI score,40
China,CHN,2012,AP,80,2.9,9,34,43,Bertelsmann Foundation Transformation Index,28
China,CHN,2012,AP,80,2.9,9,34,43,Economist Intelligence Unit Country Ratings,38
China,CHN,2012,AP,80,2.9,9,34,43,Global Insights Country Risk Ratings,32
China,CHN,2012,AP,80,2.9,9,34,43,IMD World Competitiveness Yearbook,34
China,CHN,2012,AP,80,2.9,9,34,43,PERC Asia Risk Guide,39
China,CHN,2012,AP,80,2.9,9,34,43,PRS International Country Risk Guide,31
China,CHN,2012,AP,80,2.9,9,34,43,World Economic Forum EOS,47
China,CHN,2012,AP,80,2.9,9,34,43,World Justice Project Rule of Law Index,45
China,CHN,2012,AP,80,2.9,9,34,43,CPI score,39
Fiji,FJI,2023,AP,53,4.154759,3,45.1862,58.8138,Global Insights Country Risk Ratings,58.97113
Fiji,FJI,2023,AP,53,4.154759,3,45.1862,58.8138,Varieties of Democracy Project,53.57234
Fiji,FJI,2023,AP,53,4.154759,3,45.1862,58.8138,World Bank CPIA,43.44326
Fiji,FJI,2023,AP,53,4.154759,3,45.1862,58.8138,CPI score,52
Fiji,FJI,2022,AP,49,4.318408,3,45.91781,60.08219,Global Insights Country Risk Ratings,59
Fiji,FJI,2022,AP,49,4.318408,3,45.91781,60.08219,Varieties of Democracy Project,56
Fiji,FJI,2022,AP,49,4.318408,3,45.91781,60.08219,World Bank CPIA,43
Fiji,FJI,2022,AP,49,4.318408,3,45.91781,60.08219,CPI score,53
Fiji,FJI,2021,AP,45,5.158524,3,46.51423,63.48577,Global Insights Country Risk Ratings,58.97113
Fiji,FJI,2021,AP,45,5.158524,3,46.51423,63.48577,Varieties of Democracy Project,61.52979
Fiji,FJI,2021,AP,45,5.158524,3,46.51423,63.48577,World Bank CPIA,43.44326
Fiji,FJI,2021,AP,45,5.158524,3,46.51423,63.48577,CPI score,55
Hong Kong,HKG,2022,AP,12,1.613287,8,73.35421,78.64579,Economist Intelligence Unit Country Ratings,90
Hong Kong,HKG,2022,AP,12,1.613287,8,73.35421,78.64579,Global Insights Country Risk Ratings,71
Hong Kong,HKG,2022,AP,12,1.613287,8,73.35421,78.64579,IMD World Competitiveness Yearbook,80
Hong Kong,HKG,2022,AP,12,1.613287,8,73.35421,78.64579,PERC Asia Risk Guide,76
Hong Kong,HKG,2022,AP,12,1.613287,8,73.35421,78.64579,PRS International Country Risk Guide,67
Hong Kong,HKG,2022,AP,12,1.613287,8,73.35421,78.64579,Varieties of Democracy Project,72
Hong Kong,HKG,2022,AP,12,1.613287,8,73.35421,78.64579,World Economic Forum EOS,80
Hong Kong,HKG,2022,AP,12,1.613287,8,73.35421,78.64579,World Justice Project Rule of Law Index,73
Hong Kong,HKG,2022,AP,12,1.613287,8,73.35421,78.64579,CPI score,76
Hong Kong,HKG,2021,AP,12,1.846345,8,72.96276,79.03724,Economist Intelligence Unit Country Ratings,89.67447
Hong Kong,HKG,2021,AP,12,1.846345,8,72.96276,79.03724,Global Insights Country Risk Ratings,71.02245
Hong Kong,HKG,2021,AP,12,1.846345,8,72.96276,79.03724,IMD World Competitiveness Yearbook,83.93818
Hong Kong,HKG,2021,AP,12,1.846345,8,72.96276,79.03724,PERC Asia Risk Guide,68.49213
Hong Kong,HKG,2021,AP,12,1.846345,8,72.96276,79.03724,PRS International Country Risk Guide,68.64721
Hong Kong,HKG,2021,AP,12,1.846345,8,72.96276,79.03724,Varieties of Democracy Project,71.65746
Hong Kong,HKG,2021,AP,12,1.846345,8,72.96276,79.03724,World Economic Forum EOS,83.43422
Hong Kong,HKG,2021,AP,12,1.846345,8,72.96276,79.03724,World Justice Project Rule of Law Index,75.10506
Hong Kong,HKG,2021,AP,12,1.846345,8,72.96276,79.03724,CPI score,76
Hong Kong,HKG,2020,AP,11,1.794969,8,74.05625,79.94375,Economist Intelligence Unit Country Ratings,90
Hong Kong,HKG,2020,AP,11,1.794969,8,74.05625,79.94375,Global Insights Country Risk Ratings,71
Hong Kong,HKG,2020,AP,11,1.794969,8,74.05625,79.94375,IMD World Competitiveness Yearbook,83
Hong Kong,HKG,2020,AP,11,1.794969,8,74.05625,79.94375,PERC Asia Risk Guide,67
Hong Kong,HKG,2020,AP,11,1.794969,8,74.05625,79.94375,PRS International Country Risk Guide,76
Hong Kong,HKG,2020,AP,11,1.794969,8,74.05625,79.94375,Varieties of Democracy Project,72
Hong Kong,HKG,2020,AP,11,1.794969,8,74.05625,79.94375,World Economic Forum EOS,84
Hong Kong,HKG,2020,AP,11,1.794969,8,74.05625,79.94375,World Justice Project Rule of Law Index,73
Hong Kong,HKG,2020,AP,11,1.794969,8,74.05625,79.94375,CPI score,77
Hong Kong,HKG,2019,AP,16,3.152059,8,70.83063,81.16937,Economist Intelligence Unit Country Ratings,90
Hong Kong,HKG,2019,AP,16,3.152059,8,70.83063,81.16937,Global Insights Country Risk Ratings,71
Hong Kong,HKG,2019,AP,16,3.152059,8,70.83063,81.16937,IMD World Competitiveness Yearbook,82
Hong Kong,HKG,2019,AP,16,3.152059,8,70.83063,81.16937,PERC Asia Risk Guide,61
Hong Kong,HKG,2019,AP,16,3.152059,8,70.83063,81.16937,PRS International Country Risk Guide,76
Hong Kong,HKG,2019,AP,16,3.152059,8,70.83063,81.16937,Varieties of Democracy Project,72
Hong Kong,HKG,2019,AP,16,3.152059,8,70.83063,81.16937,World Economic Forum EOS,84
Hong Kong,HKG,2019,AP,16,3.152059,8,70.83063,81.16937,World Justice Project Rule of Law Index,73
Hong Kong,HKG,2019,AP,16,3.152059,8,70.83063,81.16937,CPI score,76
Hong Kong,HKG,2018,AP,14,2.47,8,72,80,Economist Intelligence Unit Country Ratings,72
Hong Kong,HKG,2018,AP,14,2.47,8,72,80,Global Insights Country Risk Ratings,83
Hong Kong,HKG,2018,AP,14,2.47,8,72,80,IMD World Competitiveness Yearbook,82
Hong Kong,HKG,2018,AP,14,2.47,8,72,80,PERC Asia Risk Guide,64
Hong Kong,HKG,2018,AP,14,2.47,8,72,80,PRS International Country Risk Guide,76
Hong Kong,HKG,2018,AP,14,2.47,8,72,80,Varieties of Democracy Project,71
Hong Kong,HKG,2018,AP,14,2.47,8,72,80,World Economic Forum EOS,84
Hong Kong,HKG,2018,AP,14,2.47,8,72,80,World Justice Project Rule of Law Index,72
Hong Kong,HKG,2018,AP,14,2.47,8,72,80,CPI score,76
Hong Kong,HKG,2017,AP,13,2.37,7,73,81,Economist Intelligence Unit Country Ratings,72
Hong Kong,HKG,2017,AP,13,2.37,7,73,81,Global Insights Country Risk Ratings,83
Hong Kong,HKG,2017,AP,13,2.37,7,73,81,IMD World Competitiveness Yearbook,83
Hong Kong,HKG,2017,AP,13,2.37,7,73,81,PERC Asia Risk Guide,71
Hong Kong,HKG,2017,AP,13,2.37,7,73,81,PRS International Country Risk Guide,70
Hong Kong,HKG,2017,AP,13,2.37,7,73,81,World Economic Forum EOS,83
Hong Kong,HKG,2017,AP,13,2.37,7,73,81,World Justice Project Rule of Law Index,72
Hong Kong,HKG,2017,AP,13,2.37,7,73,81,CPI score,77
Hong Kong,HKG,2016,AP,15,2.62,7,73,82,Economist Intelligence Unit Country Ratings,72
Hong Kong,HKG,2016,AP,15,2.62,7,73,82,Global Insights Country Risk Ratings,83
Hong Kong,HKG,2016,AP,15,2.62,7,73,82,IMD World Competitiveness Yearbook,87
Hong Kong,HKG,2016,AP,15,2.62,7,73,82,PERC Asia Risk Guide,74
Hong Kong,HKG,2016,AP,15,2.62,7,73,82,PRS International Country Risk Guide,67
Hong Kong,HKG,2016,AP,15,2.62,7,73,82,World Economic Forum EOS,82
Hong Kong,HKG,2016,AP,15,2.62,7,73,82,World Justice Project Rule of Law Index,77
Hong Kong,HKG,2016,AP,15,2.62,7,73,82,CPI score,77
Hong Kong,HKG,2015,AP,18,2.4800000190734863,7,71,79,Economist Intelligence Unit Country Ratings,71
Hong Kong,HKG,2015,AP,18,2.4800000190734863,7,71,79,Global Insights Country Risk Ratings,73
Hong Kong,HKG,2015,AP,18,2.4800000190734863,7,71,79,IMD World Competitiveness Yearbook,80
Hong Kong,HKG,2015,AP,18,2.4800000190734863,7,71,79,PERC Asia Risk Guide,70
Hong Kong,HKG,2015,AP,18,2.4800000190734863,7,71,79,PRS International Country Risk Guide,69
Hong Kong,HKG,2015,AP,18,2.4800000190734863,7,71,79,World Economic Forum EOS,87
Hong Kong,HKG,2015,AP,18,2.4800000190734863,7,71,79,World Justice Project Rule of Law Index,78
Hong Kong,HKG,2015,AP,18,2.4800000190734863,7,71,79,CPI score,75
Hong Kong,HKG,2014,AP,17,2.75,7,69,79,Economist Intelligence Unit Country Ratings,71
Hong Kong,HKG,2014,AP,17,2.75,7,69,79,Global Insights Country Risk Ratings,73
Hong Kong,HKG,2014,AP,17,2.75,7,69,79,IMD World Competitiveness Yearbook,73
Hong Kong,HKG,2014,AP,17,2.75,7,69,79,PERC Asia Risk Guide,64
Hong Kong,HKG,2014,AP,17,2.75,7,69,79,PRS International Country Risk Guide,69
Hong Kong,HKG,2014,AP,17,2.75,7,69,79,World Economic Forum EOS,87
Hong Kong,HKG,2014,AP,17,2.75,7,69,79,World Justice Project Rule of Law Index,78
Hong Kong,HKG,2014,AP,17,2.75,7,69,79,CPI score,74
Hong Kong,HKG,2013,AP,15,2.4,8,71,79,Economist Intelligence Unit Country Ratings,71
Hong Kong,HKG,2013,AP,15,2.4,8,71,79,Global Insights Country Risk Ratings,73
Hong Kong,HKG,2013,AP,15,2.4,8,71,79,IMD World Competitiveness Yearbook,76
Hong Kong,HKG,2013,AP,15,2.4,8,71,79,PERC Asia Risk Guide,65
Hong Kong,HKG,2013,AP,15,2.4,8,71,79,PRS International Country Risk Guide,69
Hong Kong,HKG,2013,AP,15,2.4,8,71,79,World Economic Forum EOS,83
Hong Kong,HKG,2013,AP,15,2.4,8,71,79,World Justice Project Rule of Law Index,83
Hong Kong,HKG,2013,AP,15,2.4,8,71,79,CPI score,75
Hong Kong,HKG,2012,AP,14,1.9,8,74,80,Economist Intelligence Unit Country Ratings,71
Hong Kong,HKG,2012,AP,14,1.9,8,74,80,Global Insights Country Risk Ratings,73
Hong Kong,HKG,2012,AP,14,1.9,8,74,80,IMD World Competitiveness Yearbook,80
Hong Kong,HKG,2012,AP,14,1.9,8,74,80,PERC Asia Risk Guide,69
Hong Kong,HKG,2012,AP,14,1.9,8,74,80,PRS International Country Risk Guide,79
Hong Kong,HKG,2012,AP,14,1.9,8,74,80,World Economic Forum EOS,82
Hong Kong,HKG,2012,AP,14,1.9,8,74,80,World Justice Project Rule of Law Index,83
Hong Kong,HKG,2012,AP,14,1.9,8,74,80,CPI score,77
Hong Kong,HKG,2023,AP,14,2.180528,8,71.42393,78.57607,Economist Intelligence Unit Country Ratings,89.67447
Hong Kong,HKG,2023,AP,14,2.180528,8,71.42393,78.57607,Global Insights Country Risk Ratings,58.97113
Hong Kong,HKG,2023,AP,14,2.180528,8,71.42393,78.57607,IMD World Competitiveness Yearbook,82.56856
Hong Kong,HKG,2023,AP,14,2.180528,8,71.42393,78.57607,PERC Asia Risk Guide,76.34377
Hong Kong,HKG,2023,AP,14,2.180528,8,71.42393,78.57607,PRS International Country Risk Guide,67.25381
Hong Kong,HKG,2023,AP,14,2.180528,8,71.42393,78.57607,Varieties of Democracy Project,71.65746
Hong Kong,HKG,2023,AP,14,2.180528,8,71.42393,78.57607,World Economic Forum EOS,80.80377
Hong Kong,HKG,2023,AP,14,2.180528,8,71.42393,78.57607,World Justice Project Rule of Law Index,73.3085
Hong Kong,HKG,2023,AP,14,2.180528,8,71.42393,78.57607,CPI score,75
India,IND,2023,AP,93,1.256354,9,36.93958,41.06042,Bertelsmann Foundation Transformation Index,44.81405
India,IND,2023,AP,93,1.256354,9,36.93958,41.06042,Economist Intelligence Unit Country Ratings,37.26319
