country_name,year,index,value,index_text
Pakistan,1980,v2x_delibdem,0.091,Deliberative democracy index
Pakistan,1980,v2x_egaldem,0.07,Egalitarian democracy index
Pakistan,1981,v2x_polyarchy,0.107,Electoral democracy index
Pakistan,1981,v2x_libdem,0.058,Liberal democracy index
Pakistan,1981,v2x_partipdem,0.043,Participatory democracy index
Pakistan,1981,v2x_delibdem,0.091,Deliberative democracy index
Pakistan,1981,v2x_egaldem,0.07,Egalitarian democracy index
Pakistan,1982,v2x_polyarchy,0.11,Electoral democracy index
Pakistan,1982,v2x_libdem,0.059,Liberal democracy index
Pakistan,1982,v2x_partipdem,0.048,Participatory democracy index
Pakistan,1982,v2x_delibdem,0.097,Deliberative democracy index
Pakistan,1982,v2x_egaldem,0.07,Egalitarian democracy index
Pakistan,1983,v2x_polyarchy,0.11,Electoral democracy index
Pakistan,1983,v2x_libdem,0.059,Liberal democracy index
Pakistan,1983,v2x_partipdem,0.048,Participatory democracy index
Pakistan,1983,v2x_delibdem,0.097,Deliberative democracy index
Pakistan,1983,v2x_egaldem,0.07,Egalitarian democracy index
Pakistan,1984,v2x_polyarchy,0.11,Electoral democracy index
Pakistan,1984,v2x_libdem,0.059,Liberal democracy index
Pakistan,1984,v2x_partipdem,0.064,Participatory democracy index
Pakistan,1984,v2x_delibdem,0.097,Deliberative democracy index
Pakistan,1984,v2x_egaldem,0.07,Egalitarian democracy index
Pakistan,1985,v2x_polyarchy,0.159,Electoral democracy index
Pakistan,1985,v2x_libdem,0.102,Liberal democracy index
Pakistan,1985,v2x_partipdem,0.071,Participatory democracy index
Pakistan,1985,v2x_delibdem,0.115,Deliberative democracy index
Pakistan,1985,v2x_egaldem,0.079,Egalitarian democracy index
Pakistan,1986,v2x_polyarchy,0.172,Electoral democracy index
Pakistan,1986,v2x_libdem,0.114,Liberal democracy index
Pakistan,1986,v2x_partipdem,0.076,Participatory democracy index
Pakistan,1986,v2x_delibdem,0.117,Deliberative democracy index
Pakistan,1986,v2x_egaldem,0.082,Egalitarian democracy index
Pakistan,1987,v2x_polyarchy,0.172,Electoral democracy index
Pakistan,1987,v2x_libdem,0.115,Liberal democracy index
Pakistan,1987,v2x_partipdem,0.076,Participatory democracy index
Pakistan,1987,v2x_delibdem,0.117,Deliberative democracy index
Pakistan,1987,v2x_egaldem,0.082,Egalitarian democracy index
Pakistan,1988,v2x_polyarchy,0.214,Electoral democracy index
Pakistan,1988,v2x_libdem,0.128,Liberal democracy index
Pakistan,1988,v2x_partipdem,0.101,Participatory democracy index
Pakistan,1988,v2x_delibdem,0.118,Deliberative democracy index
Pakistan,1988,v2x_egaldem,0.101,Egalitarian democracy index
Pakistan,1989,v2x_polyarchy,0.368,Electoral democracy index
Pakistan,1989,v2x_libdem,0.201,Liberal democracy index
Pakistan,1989,v2x_partipdem,0.22,Participatory democracy index
Pakistan,1989,v2x_delibdem,0.188,Deliberative democracy index
Pakistan,1989,v2x_egaldem,0.146,Egalitarian democracy index
Pakistan,1990,v2x_polyarchy,0.373,Electoral democracy index
Pakistan,1990,v2x_libdem,0.2,Liberal democracy index
Pakistan,1990,v2x_partipdem,0.219,Participatory democracy index
Pakistan,1990,v2x_delibdem,0.189,Deliberative democracy index
Pakistan,1990,v2x_egaldem,0.139,Egalitarian democracy index
Pakistan,1991,v2x_polyarchy,0.37,Electoral democracy index
Pakistan,1991,v2x_libdem,0.2,Liberal democracy index
Pakistan,1991,v2x_partipdem,0.217,Participatory democracy index
Pakistan,1991,v2x_delibdem,0.187,Deliberative democracy index
Pakistan,1991,v2x_egaldem,0.138,Egalitarian democracy index
Pakistan,1992,v2x_polyarchy,0.37,Electoral democracy index
Pakistan,1992,v2x_libdem,0.2,Liberal democracy index
Pakistan,1992,v2x_partipdem,0.216,Participatory democracy index
Pakistan,1992,v2x_delibdem,0.187,Deliberative democracy index
Pakistan,1992,v2x_egaldem,0.138,Egalitarian democracy index
Pakistan,1993,v2x_polyarchy,0.372,Electoral democracy index
Pakistan,1993,v2x_libdem,0.206,Liberal democracy index
Pakistan,1993,v2x_partipdem,0.215,Participatory democracy index
Pakistan,1993,v2x_delibdem,0.187,Deliberative democracy index
Pakistan,1993,v2x_egaldem,0.139,Egalitarian democracy index
Pakistan,1994,v2x_polyarchy,0.377,Electoral democracy index
Pakistan,1994,v2x_libdem,0.206,Liberal democracy index
Pakistan,1994,v2x_partipdem,0.216,Participatory democracy index
Pakistan,1994,v2x_delibdem,0.188,Deliberative democracy index
Pakistan,1994,v2x_egaldem,0.14,Egalitarian democracy index
Pakistan,1995,v2x_polyarchy,0.377,Electoral democracy index
Pakistan,1995,v2x_libdem,0.206,Liberal democracy index
Pakistan,1995,v2x_partipdem,0.215,Participatory democracy index
Pakistan,1995,v2x_delibdem,0.188,Deliberative democracy index
Pakistan,1995,v2x_egaldem,0.14,Egalitarian democracy index
Pakistan,1996,v2x_polyarchy,0.377,Electoral democracy index
Pakistan,1996,v2x_libdem,0.206,Liberal democracy index
Pakistan,1996,v2x_partipdem,0.213,Participatory democracy index
Pakistan,1996,v2x_delibdem,0.188,Deliberative democracy index
Pakistan,1996,v2x_egaldem,0.14,Egalitarian democracy index
Pakistan,1997,v2x_polyarchy,0.388,Electoral democracy index
Pakistan,1997,v2x_libdem,0.199,Liberal democracy index
Pakistan,1997,v2x_partipdem,0.207,Participatory democracy index
Pakistan,1997,v2x_delibdem,0.194,Deliberative democracy index
Pakistan,1997,v2x_egaldem,0.145,Egalitarian democracy index
Pakistan,1998,v2x_polyarchy,0.392,Electoral democracy index
Pakistan,1998,v2x_libdem,0.202,Liberal democracy index
Pakistan,1998,v2x_partipdem,0.208,Participatory democracy index
Pakistan,1998,v2x_delibdem,0.196,Deliberative democracy index
Pakistan,1998,v2x_egaldem,0.146,Egalitarian democracy index
Pakistan,1999,v2x_polyarchy,0.337,Electoral democracy index
Pakistan,1999,v2x_libdem,0.168,Liberal democracy index
Pakistan,1999,v2x_partipdem,0.182,Participatory democracy index
Pakistan,1999,v2x_delibdem,0.237,Deliberative democracy index
Pakistan,1999,v2x_egaldem,0.129,Egalitarian democracy index
Pakistan,2000,v2x_polyarchy,0.205,Electoral democracy index
Pakistan,2000,v2x_libdem,0.094,Liberal democracy index
Pakistan,2000,v2x_partipdem,0.136,Participatory democracy index
Pakistan,2000,v2x_delibdem,0.207,Deliberative democracy index
Pakistan,2000,v2x_egaldem,0.092,Egalitarian democracy index
Pakistan,2001,v2x_polyarchy,0.203,Electoral democracy index
Pakistan,2001,v2x_libdem,0.091,Liberal democracy index
Pakistan,2001,v2x_partipdem,0.136,Participatory democracy index
Pakistan,2001,v2x_delibdem,0.206,Deliberative democracy index
Pakistan,2001,v2x_egaldem,0.092,Egalitarian democracy index
Pakistan,2002,v2x_polyarchy,0.236,Electoral democracy index
Pakistan,2002,v2x_libdem,0.13,Liberal democracy index
Pakistan,2002,v2x_partipdem,0.167,Participatory democracy index
Pakistan,2002,v2x_delibdem,0.219,Deliberative democracy index
Pakistan,2002,v2x_egaldem,0.101,Egalitarian democracy index
Pakistan,2003,v2x_polyarchy,0.356,Electoral democracy index
Pakistan,2003,v2x_libdem,0.192,Liberal democracy index
Pakistan,2003,v2x_partipdem,0.24,Participatory democracy index
Pakistan,2003,v2x_delibdem,0.273,Deliberative democracy index
Pakistan,2003,v2x_egaldem,0.136,Egalitarian democracy index
Pakistan,2004,v2x_polyarchy,0.356,Electoral democracy index
Pakistan,2004,v2x_libdem,0.196,Liberal democracy index
Pakistan,2004,v2x_partipdem,0.24,Participatory democracy index
Pakistan,2004,v2x_delibdem,0.265,Deliberative democracy index
Pakistan,2004,v2x_egaldem,0.136,Egalitarian democracy index
Pakistan,2005,v2x_polyarchy,0.361,Electoral democracy index
Pakistan,2005,v2x_libdem,0.192,Liberal democracy index
Pakistan,2005,v2x_partipdem,0.243,Participatory democracy index
Pakistan,2005,v2x_delibdem,0.267,Deliberative democracy index
Pakistan,2005,v2x_egaldem,0.138,Egalitarian democracy index
Pakistan,2006,v2x_polyarchy,0.357,Electoral democracy index
Pakistan,2006,v2x_libdem,0.19,Liberal democracy index
Pakistan,2006,v2x_partipdem,0.241,Participatory democracy index
Pakistan,2006,v2x_delibdem,0.265,Deliberative democracy index
Pakistan,2006,v2x_egaldem,0.137,Egalitarian democracy index
Pakistan,2007,v2x_polyarchy,0.352,Electoral democracy index
Pakistan,2007,v2x_libdem,0.188,Liberal democracy index
Pakistan,2007,v2x_partipdem,0.239,Participatory democracy index
Pakistan,2007,v2x_delibdem,0.262,Deliberative democracy index
Pakistan,2007,v2x_egaldem,0.135,Egalitarian democracy index
Pakistan,2008,v2x_polyarchy,0.419,Electoral democracy index
Pakistan,2008,v2x_libdem,0.226,Liberal democracy index
Pakistan,2008,v2x_partipdem,0.273,Participatory democracy index
Pakistan,2008,v2x_delibdem,0.295,Deliberative democracy index
Pakistan,2008,v2x_egaldem,0.149,Egalitarian democracy index
Pakistan,2009,v2x_polyarchy,0.451,Electoral democracy index
Pakistan,2009,v2x_libdem,0.262,Liberal democracy index
Pakistan,2009,v2x_partipdem,0.289,Participatory democracy index
Pakistan,2009,v2x_delibdem,0.315,Deliberative democracy index
Pakistan,2009,v2x_egaldem,0.157,Egalitarian democracy index
Pakistan,2010,v2x_polyarchy,0.469,Electoral democracy index
Pakistan,2010,v2x_libdem,0.287,Liberal democracy index
Pakistan,2010,v2x_partipdem,0.309,Participatory democracy index
Pakistan,2010,v2x_delibdem,0.329,Deliberative democracy index
Pakistan,2010,v2x_egaldem,0.177,Egalitarian democracy index
Pakistan,2011,v2x_polyarchy,0.469,Electoral democracy index
Pakistan,2011,v2x_libdem,0.286,Liberal democracy index
Pakistan,2011,v2x_partipdem,0.308,Participatory democracy index
Pakistan,2011,v2x_delibdem,0.33,Deliberative democracy index
Pakistan,2011,v2x_egaldem,0.18,Egalitarian democracy index
Pakistan,2012,v2x_polyarchy,0.467,Electoral democracy index
Pakistan,2012,v2x_libdem,0.283,Liberal democracy index
Pakistan,2012,v2x_partipdem,0.306,Participatory democracy index
Pakistan,2012,v2x_delibdem,0.327,Deliberative democracy index
Pakistan,2012,v2x_egaldem,0.178,Egalitarian democracy index
Pakistan,2013,v2x_polyarchy,0.474,Electoral democracy index
Pakistan,2013,v2x_libdem,0.29,Liberal democracy index
Pakistan,2013,v2x_partipdem,0.3,Participatory democracy index
Pakistan,2013,v2x_delibdem,0.326,Deliberative democracy index
Pakistan,2013,v2x_egaldem,0.169,Egalitarian democracy index
Pakistan,2014,v2x_polyarchy,0.477,Electoral democracy index
Pakistan,2014,v2x_libdem,0.288,Liberal democracy index
Pakistan,2014,v2x_partipdem,0.303,Participatory democracy index
Pakistan,2014,v2x_delibdem,0.318,Deliberative democracy index
Pakistan,2014,v2x_egaldem,0.169,Egalitarian democracy index
Pakistan,2015,v2x_polyarchy,0.446,Electoral democracy index
Pakistan,2015,v2x_libdem,0.268,Liberal democracy index
Pakistan,2015,v2x_partipdem,0.276,Participatory democracy index
Pakistan,2015,v2x_delibdem,0.302,Deliberative democracy index
Pakistan,2015,v2x_egaldem,0.157,Egalitarian democracy index
Pakistan,2016,v2x_polyarchy,0.432,Electoral democracy index
Pakistan,2016,v2x_libdem,0.26,Liberal democracy index
Pakistan,2016,v2x_partipdem,0.267,Participatory democracy index
Pakistan,2016,v2x_delibdem,0.302,Deliberative democracy index
Pakistan,2016,v2x_egaldem,0.152,Egalitarian democracy index
Pakistan,2017,v2x_polyarchy,0.426,Electoral democracy index
Pakistan,2017,v2x_libdem,0.258,Liberal democracy index
Pakistan,2017,v2x_partipdem,0.264,Participatory democracy index
Pakistan,2017,v2x_delibdem,0.309,Deliberative democracy index
Pakistan,2017,v2x_egaldem,0.153,Egalitarian democracy index
Pakistan,2018,v2x_polyarchy,0.402,Electoral democracy index
Pakistan,2018,v2x_libdem,0.255,Liberal democracy index
Pakistan,2018,v2x_partipdem,0.26,Participatory democracy index
Pakistan,2018,v2x_delibdem,0.319,Deliberative democracy index
Pakistan,2018,v2x_egaldem,0.144,Egalitarian democracy index
Pakistan,2019,v2x_polyarchy,0.379,Electoral democracy index
Pakistan,2019,v2x_libdem,0.239,Liberal democracy index
Pakistan,2019,v2x_partipdem,0.244,Participatory democracy index
Pakistan,2019,v2x_delibdem,0.301,Deliberative democracy index
Pakistan,2019,v2x_egaldem,0.137,Egalitarian democracy index
Pakistan,2020,v2x_polyarchy,0.387,Electoral democracy index
Pakistan,2020,v2x_libdem,0.258,Liberal democracy index
Pakistan,2020,v2x_partipdem,0.255,Participatory democracy index
Pakistan,2020,v2x_delibdem,0.33,Deliberative democracy index
Pakistan,2020,v2x_egaldem,0.147,Egalitarian democracy index
Pakistan,2021,v2x_polyarchy,0.402,Electoral democracy index
Pakistan,2021,v2x_libdem,0.253,Liberal democracy index
Pakistan,2021,v2x_partipdem,0.255,Participatory democracy index
Pakistan,2021,v2x_delibdem,0.297,Deliberative democracy index
Pakistan,2021,v2x_egaldem,0.165,Egalitarian democracy index
Pakistan,2022,v2x_polyarchy,0.393,Electoral democracy index
Pakistan,2022,v2x_libdem,0.234,Liberal democracy index
Pakistan,2022,v2x_partipdem,0.254,Participatory democracy index
Pakistan,2022,v2x_delibdem,0.301,Deliberative democracy index
Pakistan,2022,v2x_egaldem,0.146,Egalitarian democracy index
Pakistan,2023,v2x_polyarchy,0.344,Electoral democracy index
Pakistan,2023,v2x_libdem,0.212,Liberal democracy index
Pakistan,2023,v2x_partipdem,0.231,Participatory democracy index
Pakistan,2023,v2x_delibdem,0.229,Deliberative democracy index
Pakistan,2023,v2x_egaldem,0.129,Egalitarian democracy index
Vietnam,1945,v2x_polyarchy,0.085,Electoral democracy index
Vietnam,1945,v2x_libdem,0.058,Liberal democracy index
Vietnam,1945,v2x_partipdem,0.147,Participatory democracy index
Vietnam,1945,v2x_delibdem,0.204,Deliberative democracy index
Vietnam,1945,v2x_egaldem,0.165,Egalitarian democracy index
Vietnam,1946,v2x_polyarchy,0.206,Electoral democracy index
Vietnam,1946,v2x_libdem,0.122,Liberal democracy index
Vietnam,1946,v2x_partipdem,0.18,Participatory democracy index
Vietnam,1946,v2x_delibdem,0.259,Deliberative democracy index
Vietnam,1946,v2x_egaldem,0.199,Egalitarian democracy index
Vietnam,1947,v2x_polyarchy,0.285,Electoral democracy index
Vietnam,1947,v2x_libdem,0.153,Liberal democracy index
Vietnam,1947,v2x_partipdem,0.203,Participatory democracy index
Vietnam,1947,v2x_delibdem,0.268,Deliberative democracy index
Vietnam,1947,v2x_egaldem,0.233,Egalitarian democracy index
Vietnam,1948,v2x_polyarchy,0.261,Electoral democracy index
Vietnam,1948,v2x_libdem,0.128,Liberal democracy index
Vietnam,1948,v2x_partipdem,0.194,Participatory democracy index
Vietnam,1948,v2x_delibdem,0.247,Deliberative democracy index
Vietnam,1948,v2x_egaldem,0.223,Egalitarian democracy index
Vietnam,1949,v2x_polyarchy,0.26,Electoral democracy index
Vietnam,1949,v2x_libdem,0.128,Liberal democracy index
Vietnam,1949,v2x_partipdem,0.196,Participatory democracy index
Vietnam,1949,v2x_delibdem,0.24,Deliberative democracy index
Vietnam,1949,v2x_egaldem,0.222,Egalitarian democracy index
Vietnam,1950,v2x_polyarchy,0.256,Electoral democracy index
Vietnam,1950,v2x_libdem,0.111,Liberal democracy index
Vietnam,1950,v2x_partipdem,0.194,Participatory democracy index
Vietnam,1950,v2x_delibdem,0.232,Deliberative democracy index
Vietnam,1950,v2x_egaldem,0.221,Egalitarian democracy index
Vietnam,1951,v2x_polyarchy,0.246,Electoral democracy index
Vietnam,1951,v2x_libdem,0.096,Liberal democracy index
Vietnam,1951,v2x_partipdem,0.186,Participatory democracy index
Vietnam,1951,v2x_delibdem,0.215,Deliberative democracy index
Vietnam,1951,v2x_egaldem,0.217,Egalitarian democracy index
Vietnam,1952,v2x_polyarchy,0.244,Electoral democracy index
Vietnam,1952,v2x_libdem,0.095,Liberal democracy index
Vietnam,1952,v2x_partipdem,0.186,Participatory democracy index
Vietnam,1952,v2x_delibdem,0.214,Deliberative democracy index
Vietnam,1952,v2x_egaldem,0.216,Egalitarian democracy index
Vietnam,1953,v2x_polyarchy,0.244,Electoral democracy index
Vietnam,1953,v2x_libdem,0.091,Liberal democracy index
Vietnam,1953,v2x_partipdem,0.186,Participatory democracy index
Vietnam,1953,v2x_delibdem,0.214,Deliberative democracy index
Vietnam,1953,v2x_egaldem,0.216,Egalitarian democracy index
Vietnam,1954,v2x_polyarchy,0.241,Electoral democracy index
Vietnam,1954,v2x_libdem,0.087,Liberal democracy index
Vietnam,1954,v2x_partipdem,0.183,Participatory democracy index
Vietnam,1954,v2x_delibdem,0.212,Deliberative democracy index
Vietnam,1954,v2x_egaldem,0.215,Egalitarian democracy index
Vietnam,1955,v2x_polyarchy,0.233,Electoral democracy index
Vietnam,1955,v2x_libdem,0.083,Liberal democracy index
Vietnam,1955,v2x_partipdem,0.174,Participatory democracy index
Vietnam,1955,v2x_delibdem,0.215,Deliberative democracy index
Vietnam,1955,v2x_egaldem,0.216,Egalitarian democracy index
Vietnam,1956,v2x_polyarchy,0.229,Electoral democracy index
Vietnam,1956,v2x_libdem,0.08,Liberal democracy index
Vietnam,1956,v2x_partipdem,0.166,Participatory democracy index
Vietnam,1956,v2x_delibdem,0.214,Deliberative democracy index
Vietnam,1956,v2x_egaldem,0.216,Egalitarian democracy index
Vietnam,1957,v2x_polyarchy,0.225,Electoral democracy index
Vietnam,1957,v2x_libdem,0.08,Liberal democracy index
Vietnam,1957,v2x_partipdem,0.164,Participatory democracy index
Vietnam,1957,v2x_delibdem,0.211,Deliberative democracy index
Vietnam,1957,v2x_egaldem,0.214,Egalitarian democracy index
Vietnam,1958,v2x_polyarchy,0.222,Electoral democracy index
Vietnam,1958,v2x_libdem,0.077,Liberal democracy index
Vietnam,1958,v2x_partipdem,0.163,Participatory democracy index
Vietnam,1958,v2x_delibdem,0.182,Deliberative democracy index
Vietnam,1958,v2x_egaldem,0.211,Egalitarian democracy index
Vietnam,1959,v2x_polyarchy,0.222,Electoral democracy index
Vietnam,1959,v2x_libdem,0.076,Liberal democracy index
Vietnam,1959,v2x_partipdem,0.163,Participatory democracy index
Vietnam,1959,v2x_delibdem,0.185,Deliberative democracy index
Vietnam,1959,v2x_egaldem,0.211,Egalitarian democracy index
Vietnam,1960,v2x_polyarchy,0.219,Electoral democracy index
Vietnam,1960,v2x_libdem,0.075,Liberal democracy index
Vietnam,1960,v2x_partipdem,0.162,Participatory democracy index
Vietnam,1960,v2x_delibdem,0.166,Deliberative democracy index
Vietnam,1960,v2x_egaldem,0.211,Egalitarian democracy index
Vietnam,1961,v2x_polyarchy,0.217,Electoral democracy index
Vietnam,1961,v2x_libdem,0.073,Liberal democracy index
Vietnam,1961,v2x_partipdem,0.162,Participatory democracy index
Vietnam,1961,v2x_delibdem,0.166,Deliberative democracy index
Vietnam,1961,v2x_egaldem,0.209,Egalitarian democracy index
Vietnam,1962,v2x_polyarchy,0.217,Electoral democracy index
Vietnam,1962,v2x_libdem,0.073,Liberal democracy index
Vietnam,1962,v2x_partipdem,0.162,Participatory democracy index
Vietnam,1962,v2x_delibdem,0.166,Deliberative democracy index
Vietnam,1962,v2x_egaldem,0.209,Egalitarian democracy index
Vietnam,1963,v2x_polyarchy,0.217,Electoral democracy index
