date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2023-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,886.33,2.4397
2023-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,vegetables and fruits,Bananas,KG,actual,Retail,LKR,167.6,0.4613
2023-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,341.33,0.9395
2023-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,vegetables and fruits,Carrots,KG,actual,Retail,LKR,537.3,1.4789
2023-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,84.25,0.2319
2023-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,353.2,0.9722
2023-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,558.93,1.5385
2023-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,608.75,1.6756
2023-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,vegetables and fruits,Papaya,KG,actual,Retail,LKR,180.0,0.4955
2023-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,cereals and tubers,Rice (white),KG,actual,Retail,LKR,230.0,0.6331
2023-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2300.0,6.3309
2023-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1700.0,4.6793
2023-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,725.0,1.9956
2023-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2450.0,6.7437
2023-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1286.0,3.5398
2023-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,926.67,2.5507
2023-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,835.0,2.2984
2023-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,pulses and nuts,Lentils,KG,actual,Retail,LKR,293.0,0.8065
2023-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,287.33,0.7909
2023-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,vegetables and fruits,Carrots,KG,actual,Retail,LKR,527.67,1.4524
2023-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,75.0,0.2064
2023-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,315.86,0.8694
2023-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,463.33,1.2753
2023-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,523.25,1.4403
2023-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,vegetables and fruits,Papaya,KG,actual,Retail,LKR,125.5,0.3454
2023-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,179.33,0.4936
2023-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,313.71,0.8635
2023-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,442.05,1.2168
2023-07-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,241.25,0.6641
2023-07-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,390.0,1.0735
2023-07-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,56.83,0.1564
2023-07-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1210.0,3.3306
2023-07-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,725.0,1.9956
2023-07-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,pulses and nuts,Beans,KG,actual,Retail,LKR,478.0,1.3157
2023-07-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,880.0,2.4222
2023-07-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,820.0,2.2571
2023-07-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,pulses and nuts,Lentils,KG,actual,Retail,LKR,299.0,0.823
2023-07-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,275.0,0.757
2023-07-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,vegetables and fruits,Carrots,KG,actual,Retail,LKR,502.0,1.3818
2023-07-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,135.75,0.3737
2023-07-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,493.75,1.3591
2023-07-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,441.67,1.2157
2023-07-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,vegetables and fruits,Papaya,KG,actual,Retail,LKR,120.0,0.3303
2023-07-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,451.0,1.2414
2023-07-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,471.5,1.2978
2023-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,418.9,1.153
2023-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,217.35,0.5983
2023-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,cereals and tubers,Rice (white),KG,actual,Retail,LKR,230.0,0.6331
2023-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,52.8,0.1453
2023-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1210.0,3.3306
2023-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,2250.0,6.1932
2023-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1720.5,4.7358
2023-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2462.5,6.7781
2023-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1514.5,4.1687
2023-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1287.2,3.5431
2023-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1016.0,2.7966
2023-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,pulses and nuts,Lentils,KG,actual,Retail,LKR,299.72,0.825
2023-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,vegetables and fruits,Bananas,KG,actual,Retail,LKR,167.0,0.4597
2023-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,vegetables and fruits,Carrots,KG,actual,Retail,LKR,514.0,1.4148
2023-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,76.5,0.2106
2023-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,138.8,0.3821
2023-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,576.67,1.5873
2023-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,vegetables and fruits,Papaya,KG,actual,Retail,LKR,133.75,0.3682
2023-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,542.5,1.4933
2023-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,307.5,0.8464
2023-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,466.5,1.2841
2023-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,237.2,0.6529
2023-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,199.38,0.5488
2023-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,57.66,0.1587
2023-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1225.0,3.3719
2023-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1703.33,4.6885
2023-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2513.33,6.9181
2023-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1526.67,4.2022
2023-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,1060.0,2.9177
2023-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2066.67,5.6886
2023-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1650.4,4.5428
2023-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1218.0,3.3526
2023-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,pulses and nuts,Beans,KG,actual,Retail,LKR,481.6,1.3256
2023-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,858.33,2.3626
2023-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,pulses and nuts,Lentils,KG,actual,Retail,LKR,294.0,0.8092
2023-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,294.4,0.8103
2023-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,vegetables and fruits,Carrots,KG,actual,Retail,LKR,491.2,1.3521
2023-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,80.84,0.2225
2023-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,350.4,0.9645
2023-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,144.0,0.3964
2023-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,320.0,0.8808
2023-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,vegetables and fruits,Papaya,KG,actual,Retail,LKR,150.4,0.414
2023-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,430.0,1.1836
2023-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,207.2,0.5703
2023-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,328.0,0.9028
2023-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,231.0,0.6358
2023-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,57.33,0.1578
2023-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2300.0,6.3309
2023-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1180.0,3.248
2023-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1550.0,4.2664
2023-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1200.0,3.3031
2023-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,983.33,2.7067
2023-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2100.0,5.7803
2023-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1595.0,4.3903
2023-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1230.0,3.3856
2023-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,pulses and nuts,Beans,KG,actual,Retail,LKR,402.0,1.1065
2023-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1140.0,3.1379
2023-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,870.0,2.3947
2023-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,pulses and nuts,Lentils,KG,actual,Retail,LKR,301.0,0.8285
2023-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,vegetables and fruits,Bananas,KG,actual,Retail,LKR,148.0,0.4074
2023-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,238.0,0.6551
2023-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,82.0,0.2257
2023-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,358.0,0.9854
2023-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,141.0,0.3881
2023-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,vegetables and fruits,Papaya,KG,actual,Retail,LKR,138.0,0.3799
2023-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,447.5,1.2318
2023-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,308.0,0.8478
2023-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,242.4,0.6672
2023-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,214.52,0.5905
2023-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,cereals and tubers,Rice (white),KG,actual,Retail,LKR,228.2,0.6281
2023-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1230.0,3.3856
2023-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1990.0,5.4776
2023-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,1220.0,3.3581
2023-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2015.0,5.5464
2023-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1542.5,4.2458
2023-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1216.0,3.3471
2023-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,pulses and nuts,Beans,KG,actual,Retail,LKR,458.0,1.2607
2023-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1195.17,3.2898
2023-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,877.5,2.4154
2023-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,pulses and nuts,Lentils,KG,actual,Retail,LKR,295.68,0.8139
2023-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Bananas,KG,actual,Retail,LKR,136.8,0.3765
2023-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,224.8,0.6188
2023-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Carrots,KG,actual,Retail,LKR,427.6,1.177
2023-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,79.04,0.2176
2023-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,336.4,0.926
2023-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,143.6,0.3953
2023-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,530.0,1.4588
2023-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,427.5,1.1767
2023-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Papaya,KG,actual,Retail,LKR,164.8,0.4536
2023-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,475.0,1.3075
2023-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,190.4,0.5241
2023-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,365.6,1.0063
2023-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,214.4,0.5901
2023-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,376.0,1.035
2023-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,213.24,0.587
2023-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,cereals and tubers,Rice (white),KG,actual,Retail,LKR,229.6,0.632
2023-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,58.07,0.1598
2023-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1146.0,3.1544
2023-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1866.67,5.1381
2023-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2540.0,6.9915
2023-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1270.0,3.4957
2023-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,1086.67,2.9911
2023-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2373.33,6.5327
2023-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,pulses and nuts,Beans,KG,actual,Retail,LKR,483.6,1.3311
2023-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1007.2,2.7724
2023-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,pulses and nuts,Lentils,KG,actual,Retail,LKR,287.0,0.79
2023-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,282.4,0.7773
2023-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Carrots,KG,actual,Retail,LKR,565.6,1.5568
2023-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,71.0,0.1954
2023-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,354.4,0.9755
2023-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,124.2,0.3419
2023-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,427.93,1.1779
2023-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,476.67,1.312
2023-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Papaya,KG,actual,Retail,LKR,150.4,0.414
2023-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,267.8,0.7371
2023-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,192.0,0.5285
